"","회사이름","회사코드","리뷰코드","직종구분","재직상태","근무지역","등록일자","별점평가","승진기회","복지급여","워라밸","사내문화","경영진","기업장점","기업단점","바라는점","성장예상","추천여부"
"3835",NA,"30139","173754","IT/인터넷","현직원","경기","2015. 09. 07",20,40,100,40,20,20,"복지는 국내최고수준 복지를빼면 아무것도없음 내세울게...","인사평가, 업무분장, 정치력, 하도사람을안짤라서 나이가많은사람중 꼰대도많고 이상한사람도많음","똑똑한사람들이 의견내는거 흘려듣지말고, 개선한다는얘기좀 그만했으면좋겠음",NA,"이 기업을 추천하지 않습니다."
"3836",NA,"30139","173444","IT/인터넷","전직원","경기","2015. 09. 06",40,60,80,40,40,60,"임직원이나 업체간 부정 부패가 거의 없다. 사원 레벨에서는 학벌에 따른 차별을 느끼기 어렵고 동료의 학벌도 알기 어렵다.","관리부서에서 비공식적으로는 다양한 채널을 통하여 초과 근무와 직원이나 부서간 경쟁을 조장하여 개인 시간을 누리기 어렵다.","말로만 하는 일과 삶의 균형이 아니라 진정한 일과 삶의 균형을 추구해달라.","비슷","이 기업을 추천하지 않습니다."
"3837",NA,"30139","173383","생산/제조","전직원","경기","2015. 09. 06",80,60,100,60,60,60,"자부심을 느낄 수 있다.높은 연봉. 부서별 근무강도 차이가 있다.","높은 업무강도로 체력이 약한 분들 주의 요망.아직은 보수적인 분위기. 정말 너무 큰 대기업이라 나 자신이 미치는 영향력은 미미.","아직은 보수적인 분위기. 글로벌기업이지만 타제품들 사이에 끼인 느낌이 없잖아 있음. 그래도 대기업의 장점은 다 있다.","비슷","이 기업을 추천 합니다!"
"3838",NA,"30139","173283","인사/총무","현직원","경기","2015. 09. 06",100,100,100,80,100,100,"자율출퇴근제. 식사 무료. 관계사 관련 지원. 복리후생. 대기업의 시장 위치","보수적인 조직문화와 근무지가 다소 외곽인것 그러나 대부분 장점이 많다","엔지니어의 실력향상을 위한 방법. 우수한 인재 수혈. 비전에 대한 소통","성장","이 기업을 추천 합니다!"
"3839",NA,"30139","172988","연구개발","현직원","경기","2015. 09. 05",80,80,80,60,60,60,"자율 출퇴근제가 잘 실행되어 자신의 스케쥴에 맞게 출 퇴근 가능밥은 정말 맛있다 왠만한 식당밥보다는 훨씬 맛있음","업무량이 많다.업무 시간에도 회의를 하고 밥을 먹고 나서도 회의를 하면 자율 출퇴근제이지만 밀린 업무를 위해서 야근을 해야함","체계적인 업무 구성이 필요함기술자에게는 기술에 집중할수 있는 기회 시간을 주어야함","비슷","이 기업을 추천 합니다!"
"3840",NA,"30139","172968","생산/제조","현직원","경기","2015. 09. 05",80,60,60,20,100,60,"자율출퇴근제, 깨끗한 회식문화, 사내 복지시설 등이 뛰어남","우리 나라의 전형적인 평가방식과 악습이 있고, 업무량이 많음","전형적인 기존의 업무 및 경영 틀에서 벗어나 리드해 나갈 수 회사 문화 정착","비슷","이 기업을 추천 합니다!"
"3841",NA,"30139","172916","IT/인터넷","전직원","경기","2015. 09. 05",60,40,80,40,80,80,"체계척인 교육시스템과 능력있는 상사를  통해 업무능력 배양가능","딱딱한 조직문화 8시출근 5시 퇴근이나  끝없는 업무로 평일은 거의 야근","치열한 경쟁과 끊없는 압박으로 개인 삶이 피폐해짐 30후반에 위기가옴","성장","이 기업을 추천 합니다!"
"3842",NA,"30139","172819","IT/인터넷","현직원","경기","2015. 09. 04",60,60,80,40,60,60,"많이 알려진 회사라 회사소개가 필요없음 수직적 조직운영으로 의사결정이 이루어지면 진행이 빠름","비합리적인 인사평가 시도때도 없이 오는 업무지시 메신저 주말에도 갑작스러운 버그수정 요청으로 인한 가정의 파괴","단기간의 실적에만 목표를 두지 말고 장기적인 기술 개발이 필요함",NA,"이 기업을 추천하지 않습니다."
"3843",NA,"30139","172576","IT/인터넷","현직원","경기","2015. 09. 04",60,80,80,20,40,40,"자율 출퇴근제,이게 꽤 큼(엔지니어 기준)중소기업에는 흔치 않은 여러가지 직무교육 기회글로벌 회사이므로 해외 근무나 파견 기회도 존재","단점이라기 보다는 글로벌 회사지만 한국이라는 사회를 토대로 세워졌기 때문에 한국 사회의 병폐를 그대로 갖고있다. 수직적 짬밥 문화,보여주기식 업무,부서간 이기주의,고착화된 야근,가정보단 회사,개인희생 강조등등또한 뼛속까지 제조기업 마인드인 경영진이 IT 사업을 하려고 하니 그 형국이 참담하다.카피캣이면서 아닌척.PS 안나오면 별거 없는 연봉","기득권 경영층에게 일반 사원들은 굴릴수있는 리소스일뿐",NA,"이 기업을 추천 합니다!"
"3844",NA,"30139","172457","생산관리/품질관리","전직원","경북","2015. 09. 04",60,20,100,40,60,20,"대기업 다닌다는 자부심?? 과 중소기업과 비교할수 없는 복지.","비합리적인 인사평가제도 및 개인여가시간이 전혀 나지 않았고 업무가 너무 많았다. 지금은 달라졌을려나?...","소비자가 니즈에 맞는 제품을 만들어야 잘팔리지 않을까요? 지금 기업이 생산하고 있는제품은 소비자가 원하는 제품이 아닌것이 많지만 어쩔수 없이 구매한다는 생각이 듭니다...","비슷","이 기업을 추천하지 않습니다."
"3845",NA,"30139","172315","생산/제조","현직원","경기","2015. 09. 03",100,100,100,100,100,100,"트렌드에 가장 민감하며 복지가 훌륭하다. 본인의 능력에 따라서 보상은 적절하게 받을 수 있다. 업무를 하기위한 분위기는 최대한 만드려고 한다.","상하구조가 명확하기 때문에 자신의 의견을 내기가 어려우며, 업무의 강도가 센편으로 본인의 마음가짐이 매우 중요함","좀 더 많은 사람이 의견을 낼 수 있는 분위기를 만들어 주셨으면 좋겠습니다.","성장","이 기업을 추천 합니다!"
"3846",NA,"30139","171951","금융/재무","전직원","경기","2015. 09. 03",80,80,100,60,100,80,"디지털시티의 인프라가 매우 좋음, 식당을 골라가며 먹을 수 있음, 근무환경이 쾌적함, 서로 존중해주는 문화","부서마다 업무량 차이가 꽤 큼, 맞은편 부서는 전원이 6시 칼퇴하는 반면 야근이 있는 부서는 아침 7시부터 밤 11시까지 잘 움직이지도 못하는게 현실","전무/상무급이 교체될 때마다 업무방식과 절대적 업무량의 차이가 커지는데 이것의 간극이 줄어들었으면 함","성장","이 기업을 추천 합니다!"
"3847",NA,"30139","171925","연구개발","현직원","경기","2015. 09. 03",60,80,60,40,40,40,"부모님이 좋아하심. 계열사에 따라 차이가 많이 나지만 높은상여금을 기대할 수 있음.","비효율적 시스템이 너무 많다. 인력낭비가 심하다는 느낌.연봉이 회사수준에 비해 적다. 위로올라갈수록 가족을 버릴 수밖에 없다.","직원을 믿는 느낌이 필요하다. 임원은 동기부여와 방향제시만 해주면 될 듯. 강제 근무시간 할당 등의 후진적 발상은 이제 그만.","성장","이 기업을 추천 합니다!"
"3848",NA,"30139","171783","IT/인터넷","현직원","경기","2015. 09. 02",60,60,80,20,60,80,"글로벌 1위의 자부심자율출퇴근제직원을 위한 많은 복지제도","비합리적 인사평가보여주기식 자율출퇴근제 (실제로 늦게오는 사람을 인사에서 리스트업 후 집중관리함)자기 희생의 강요","기술업무 관리업무 직무를 따로 구분하여 체계를 개편하는 것이 필요해보입니다 상위직급으로 올라갈수록 기술력 개발이 아닌 관리만 하게 되는 현상이 많습니다","비슷","이 기업을 추천하지 않습니다."
"3849",NA,"30139","171416","경영/기획/컨설팅","전직원","2015. 09. 02","2015. 09. 02",60,60,80,80,20,20,"대내외 인지도가 있으며. 주재원이나 교육의 기회가 있는점.","성과급의 변동성이 큼. 집은 잠만자는곳이 되며,회사만을 생각하지 않는 사람은 버려짐","진급을 위해 타부서에서 전출해오는 사람이 많아 단기적 성과달성 위주의 경영이 진행됨",NA,"이 기업을 추천하지 않습니다."
"3850",NA,"30139","171209","경영/기획/컨설팅","전직원","서울","2015. 09. 01",60,80,80,20,60,60,"지인에게 자랑할수 있는 회사라고 생각합니다. 누구라도 알수 있으니까요.","개인 생활이 너무 없어도 너무 없습니다. 일과 삶의 균형이 깨지죠.","일과 삶의 균형을 요망합니다 제발 부탁드려요","성장","이 기업을 추천 합니다!"
"3851",NA,"30139","171173","영업/제휴","전직원","서울","2015. 09. 01",60,60,80,40,60,60,"1위 기업이라는 자부심을 느낄 수 있음. 높은 연봉과 사회적 인지도가 본인의 무기가 됩니다.","영업쪽의 경우 보수적 분위기가 있습니다. 높은 임금을 상쇄시키는 업무강도가 주어지는 부서도 많습니다.","중국 제조업이 쫒아오고 있으므로 혁신과 창의를 위해서 노력해주시길 바랍니다.","비슷","이 기업을 추천 합니다!"
"3852",NA,"30139","170820","생산/제조","전직원","경기","2015. 09. 01",80,80,80,60,60,80,"자율출퇴근제가 진짜 가능함 열두시에 퇴근하는 선배분 봤음 연봉과 성과금은 단연","잦은 회식? 업무량이 상당함 야근하는 분들 꽤 많이 봄","업무 분배가 효율적으로 되었으면 부서내 정해진 분들만 야근하는듯","성장","이 기업을 추천 합니다!"
"3853",NA,"30139","170713","연구개발","현직원","경기","2015. 09. 01",60,80,100,40,100,40,"패스트 팔로워라면 시스템도 바꾼다우두머리의 의사결정 하나면 모든게 다 되요","한치앞도 못보는 우두머리들의 집단당장 자기 목숨이 걸려있는데 중장기플랜을 어찌보나","단기수익에만 혈안이되어정장  뭘먹고살지 대안이 없다일류기업답게 비전을 보여주길",NA,"이 기업을 추천 합니다!"
"3854",NA,"30139","170187","마케팅/시장조사","전직원","경기","2015. 08. 31",60,20,80,80,60,60,"글로벌 기업인 만큼 여타 다른 계약직에 비해 우대가 좋다.","아무리 열심히 한다 해도 정규직 전환의 기회가 전혀 없다.","다양한 채용도 좋지만 평가에 의한 정규직 전환의 기회 제공요망","성장","이 기업을 추천 합니다!"
"3855",NA,"30139","170174","생산/제조","전직원","경기","2015. 08. 31",80,80,80,60,60,80,"반도체와 통신 분야의 경쟁력으로 글로벌 기업으로 성장했다. 부품 사업과 완제품 사업이 서로 보완하여 안정적인 성장 기반을 가지고 있다. 또한 기업 근로자에 대한 복리후생도 경쟁시 대비 잘 갖추어져 있다.","선진사를 단기간에 따라잡는 저력이 있으나 이를 위한 긴장의 끈이 풀리지 않아 느끼는 피로감이 있다. 기술적으로 부족하더라도 먼저 제품을 출시해야 하므로 완성도에 문제가 있는 경우도 있다. 보다 더 장기적인 안목을 가졌으면 한다.","보다 더 장기적인 안목으로 제품 전략을 준비하여 완성도를 높였으면 한다.","성장","이 기업을 추천 합니다!"
"3856",NA,"30139","170142","생산/제조","전직원","경북","2015. 08. 31",60,80,80,60,60,80,"다양한 복지도 좋았고 출퇴근시간도 좋았으면 글로벌회사에 다님으로써 자부심도 올라갔다","지방사람들에겐 기숙사를 사용하는데 5년지나면 나와살아야한다는것?","업무배분이 효율적으로 되었음 좋겠다!!!","성장","이 기업을 추천 합니다!"
"3857",NA,"30139","170105","IT/인터넷","현직원","경기","2015. 08. 31",40,60,80,20,60,60,"자율 출퇴근제, 주말에 반바지 허용 등 글로벌기업에 걸맞는 시스템을 도입하고, 직원을 위해서 많은 것을 한다는 것을 느낄수 있음","살인적인 업무스케줄로 저녁있는 삶은 포기, 부서에 따라 주말도 없음. 위로 올라갈수록 정치와 경쟁, 실적 압박이 심함","인사과에서는 잔특근 관리, 기업문화, 불합리에 대한 설문조사를 주기적으로 하지만, 전혀 개선이 안되고 있음.","성장","이 기업을 추천 합니다!"
"3858",NA,"30139","170079","디자인","현직원","서울","2015. 08. 31",60,60,60,60,60,60,"일단 삼성이라는점 복지짱 그리고  무엇보다견문을넓힐수있다.","여성들의 육아복지가잘안되있으며 야근도많고......많이힘듬","딱히바라는건없고 군말없이다니고있다.............","성장","이 기업을 추천 합니다!"
"3859",NA,"30139","169827","디자인","전직원","서울","2015. 08. 30",80,80,100,80,80,60,"안정적이고 어디서나 알아주는 네임밸류가 있다. 큰 기계의 부품같은 느낌도 들지만, 그 덕분에 대외 성과에 대해 개인이 직접적으로 책임질 일은 없는것은 장점일수도.","개인의 창의성을 발휘할 기회는 거의 없으며, 때로는 디자인 업무보다 업체 관리같은 업무를 더 하게 될수도 있다.","제가 있을때는 너무나 소모적인 일이 많았습니다. 임원 한마디에 색을 이리바꾸고 저리바꾸고... 이런 환경에서 주인의식이나 디자인철학을 갖기는 어렵죠.","성장","이 기업을 추천 합니다!"
"3860",NA,"30139","169761","IT/인터넷","현직원","경기","2015. 08. 30",80,40,100,60,80,80,"복지가 매우 잘되어있고 개발 시스템이 상당히 체계적입니다. 근무환경이 우수합니다. 자율출퇴근제 덕분에 아침 출근이나 개인 스케쥴 조절이 여유롭습니다.","프로젝트 일정에 따라 바쁜 시즌에는 업무 강도가 너무 쎕니다.","전문가 영입이나 직원을 전문가로 양성하려는 노력이 부족하며 ""이걸로 한 2주 공부하고 낼부터 개발 시작해봐""라는 마인드가 있습니다.",NA,"이 기업을 추천 합니다!"
"3861",NA,"30139","169642","IT/인터넷","현직원","경기","2015. 08. 29",60,60,80,40,80,40,"자율출퇴근제 근무여건으로 동종대비 상대적으로 복지가 좋음. 업무 분위기 역시 특정 부서들을 제외한 대부분이 국내 기업 기준을 감안하였을 때 수평적임.","관리의 삼성이라는 이름에 걸맞게 주는 만큼 뽑아냄. 급여 승진등이 성과 기준으로 과정보다는 결과에 목메는 경우가 많음. 임원에 대한 압박이 심한지 장기보다는 단기적 성과에 집착하는 경향이 있음. 때문에 부서간 개인간 경쟁이 심함.","기술에 대한 장기적 투자 및 개인별 경쟁을 지양하고 팀별 시너지에 초점을 맞추어 주었으면 함.","비슷","이 기업을 추천 합니다!"
"3862",NA,"30139","169590","IT/인터넷","전직원","대구","2015. 08. 29",60,80,100,60,60,40,"복지와 월급만이 큰메리트임 나머지 부분들은 그다지권장되지않음","우선. 회사자체가 의사체계가 복잡하고 비효율적임. 굳이 그럴필요가있나싶을정도.","체계성이 대기업에서 높은가치를가지는것은 이해가능한부분이지만지나친감이있다",NA,"이 기업을 추천하지 않습니다."
"3863",NA,"30139","169507","경영/기획/컨설팅","전직원","서울","2015. 08. 29",80,60,100,40,60,60,"국내 최고의 기업에서 일하며 자부심을 느낄 수 있었음. 대기업이므로 체계적으로 짜여진 업무 분담식당 밥이 매우 맛있음 가격도 싸다 높은 연봉","받는만큼 일하게 되는 야근 야근...돈 많이 벌고 싶으신 분은 적극 추천퇴근 후 개인생활은 버리세요","직원들을 더욱 더 생각해줬으면 좋겠음.....","비슷","이 기업을 추천하지 않습니다."
"3864",NA,"30139","169473","IT/인터넷","현직원","경기","2015. 08. 29",80,80,100,20,60,80,"동종업계대비 높은 연봉 소소한 복지 전세계로 팔리는 제품을 만든다는 자부심","오래됨 조직이다보니 나이많은 사람이 많음자정이 넘은 시간에도 아무렇지 않게 일을 시키는 분위기","늘 고생하시는 것 잘 알고 있습니다.","비슷","이 기업을 추천 합니다!"
"3865",NA,"30139","169443","전문직","현직원","경기","2015. 08. 29",100,80,100,100,100,80,"자율출퇴근 자율복장 식사 모두제공 맛있음 에어컨빵빵함 셔틀버스.","간부들에게 일적인 압박감. 약간은 쓸데없는 일도 시킬때도 .","간부평가제도. 남직원 복장 자율화. 직원들의 말에 더 귀기울이기.","성장","이 기업을 추천 합니다!"
"3866",NA,"30139","169335","인사/총무","전직원","2015. 08. 28","2015. 08. 28",60,80,100,20,100,40,"회사 이름 말할 때 자신있게 말할 수 있음. 부모님이 자식 자랑 하기에 좋다","돈을 많이 주는것보다 더 굴린다. 삶의 밸런스가 없고 힘들다","사원들 쥐어짜서 성과 내는 건 인간다운 삶을 누릴수 있는 한도내에서 했으면","비슷","이 기업을 추천하지 않습니다."
"3867",NA,"30139","168856","IT/인터넷","현직원","경기","2015. 08. 27",60,80,100,80,80,60,"꽤나 개인적인 회사. 숨어지내기 좋고 특히 여자가 다니기 좋음","보고서 보고 임원 단기실적만 존재함. 집단 보고 광기를 경험할 수 있음","무엇이 문제인지 모두들 알고 있지만 누구도 고칠수 없는 문제들이 산재함","비슷","이 기업을 추천 합니다!"
"3868",NA,"30139","167947","IT/인터넷","전직원","경기","2015. 08. 26",60,60,60,60,60,60,"빠방한 복리후생과 연봉, 자율출퇴근제, 3식 무료제공 등 혜택이 장점","자기계발시간의 부재, 일과 가정의 조화 어려움, R&D보단 포장으로 승부","이 회사는 제조회사이나 기술 직군보다 다른 직군이 더 대접받는 경향이 있다.","비슷","이 기업을 추천하지 않습니다."
"3869",NA,"30139","167374","마케팅/시장조사","전직원","서울","2015. 08. 25",40,40,80,20,40,40,"다양한 복지, 외부에의 자부심, 체계화된 조직, 신입사원 교육프로그램","보수적, 일하는 시급으로 따지면 많지 않은 연봉개인 시간 포기, 우울증 걸리기 좋음","사실 변화할 것이 없는 회사우리나라 최고 기업 직원이었다는 자부심으로이직의 최고 계단이라고 생각합니다.앞으로 더 승승장구 하시길","비슷","이 기업을 추천하지 않습니다."
"3870",NA,"30139","167262","생산/제조","전직원","경기","2015. 08. 25",60,80,60,40,40,60,"한국 1위 기업이며 복지는 평균이상이며 다른 회사 복지를 많이  참조하고 반영합니다.","24시간 근무형태로 업무 강도가 높음으며 위험 약품들에 노출 되고 있습니다.","위험한 화학약품을 많이 사용하는 군이므로 안전과 환경에 좀더 신경 쓰기 바람.",NA,"이 기업을 추천 합니다!"
"3871",NA,"30139","167217","생산/제조","현직원","경기","2015. 08. 25",60,60,80,20,40,60,"높은 급여, 글로벌 기업 소속감과 자부심, 통근버스 노선, 식사지원 등의 복지는 좋다.노력 여하에 따라 직군 및 부서이동 가능한 사내 인재육성 장려정책.","비사무직 3교대 근무로 생활환경 질적 저하, 공휴일 근무시 특근처리되지만 규칙적 휴식불가. 휴가사용, 자율출퇴근제 실행은 부서마다 천차만별.","가속되는 경쟁으로 기술엔지니어가 스스로 성장할 여유가 없음. 비사무직 3교대 근무자도 공휴일 날수만큼 휴식이 가능했으면 좋겠네요.","성장","이 기업을 추천하지 않습니다."
"3872",NA,"30139","166648","IT/인터넷","현직원","경기","2015. 08. 24",80,80,100,40,40,80,"아주 큰 규모의 소프트웨어 개발을 해볼 수 있고 많은 사람들이 협업하는 시스템을 배울수있음","잘난 사람들을 모아 놓고 무한경쟁을 시키는데 제대로 된 평가를 하지 못해 뛰어난 사람들이 회사를 오래 못다님","현재의 조직구조 및 일하는 방식으로는 곧 노키아 꼴 남",NA,"이 기업을 추천 합니다!"
"3873",NA,"30139","166516","IT/인터넷","현직원","2015. 08. 23","2015. 08. 23",60,80,80,40,60,60,"자율 출퇴근제 , 치밀한 업무 시스템을 경험할 수 있음사외 초년생의 경우 체계화된 업무 스킬 및 경험을 배울 수 있음","시스템 화 되어서 운영이 되기 때문에 어느정도 경력이 될 경우 업무에 대한 한계를 느낄 수 있음 , 개발자의 경우 개발외 업무 및 스트레스가 많음..주말 근무 및 늦은 퇴근이 빈번함","제품 중심의 사업 진행 , 모바일 부분에서 경쟁열기 다소 떨어지고 있으나 전략 상 큰 변화는 없음, 실무자 부담 가중","비슷","이 기업을 추천 합니다!"
"3874",NA,"30139","166501","IT/인터넷","현직원","2015. 08. 23","2015. 08. 23",80,60,100,20,80,60,"자율출퇴근제를 통한 자기시간 확보 및 연말 보너스를 기대할 수 있음","자율출퇴근을 사용할수 있지만 집에 일찍 갈 수가 없음 (쏟아지는 업무량)","회사와 개인의 균형을 좀 생각해 줄 때가 되지 않았을까?","비슷","이 기업을 추천 합니다!"
"3875",NA,"30139","166494","금융/재무","현직원","경기","2015. 08. 23",80,80,80,60,80,60,"급여 및 복지가 좋고 제품이 성공을 거둘 때 자부심을 느낄 수 있음.다른 대기업에 비해 나름의 합리성을 추구하려고 하고 C-Lab 등 변화를 시도하려는 모습을 보임","리더의 결정이 절대적. 나머지는 그 결정을 맞춰주기 위한 일들을 하는 느낌.","리더의 판단이 매우 중요한 구조임. 구조를 수평적으로 바꾸거나, 인사이트있는 정확한 의사결정을 해주시길.","성장","이 기업을 추천 합니다!"
"3876",NA,"30139","166466","IT/인터넷","전직원","2015. 08. 23","2015. 08. 23",80,60,60,60,60,60,"삼성이라는 타이틀. 그리고 부서마다 다르지만 ps가 높은부서는 페이좋음","부서에따라 개인시간을 가지기 힘들 수 있음. 부서편차가 심함","부서에따라 ps편차가 심함 근무강도도 높은데 동기보다 돈을 적게받으면 의욕상실","비슷","이 기업을 추천하지 않습니다."
"3877",NA,"30139","165642","생산/제조","전직원","경기","2015. 08. 21",80,60,100,40,80,80,"높은 연봉, 높은 수준의 교육제도, 최고수준의 구내식당, 기타 좋은(뛰어난) 인맥을 쌓을 수 있다는 것.","인턴신분이었기때문에 저는 칼퇴근을 했지만, 거의 모든 직원들이 칼퇴란없다 라는 마인드에 사로잡혀있습니다. 현재도 근무하고 있는 친구를 보면 주6일 출근하는걸 기본으로 생각할정도로 워크-라이프 밸런스는 좋지 않습니다.","많은 연봉과 최고 수준의 복지를 제공하니만큼, 그만큼의 성과를 내라는 것은 당연할수도 있는 논리이지만, 외국계기업처럼 직원과 그의 가족들을 고려한 복지가 더욱 늘어난다면 더 좋은 직장으로 인정받을 수 있을 거라고 생각합니다","비슷","이 기업을 추천 합니다!"
"3878",NA,"30139","165437","IT/인터넷","전직원","경기","2015. 08. 21",80,60,60,60,80,60,"비교적 큰 규모, 높은 수준의 프로젝트나 업무를 진행할 수 있어 이에 따른 만족감이 크며 실력향상 및 자기계발의 기회가 많다. 꾸준히 일해 임원을 노리는 것도, 젊을 때 경험을 쌓고 나가기에도 좋은 기업","나름은 복지에도 신경 쓰는 것처럼 하나, 겉으로 보이는 업무 생산성에 모든 촛점이 맞추어져 있어 대부분의 시간을 회사에 몰입해야하는 구조라 정작 실제적인 업무 생산성이 떨어지는 기이함","제발 좀 자리와 승진에만 목 메어 위만 쳐다보며 목디스크 걸리지 말고, 다양한 시각을 가지고 옆하고 아래를 넓게, 멀리 쳐다보기 바람","성장","이 기업을 추천 합니다!"
"3879",NA,"30139","165372","영업/제휴","현직원","경기","2015. 08. 20",40,60,100,20,40,40,"4대보험, 높은 연봉, 자율출퇴근제, 글러벌 기업 이미지","비합리적인 수직제도, 자율출퇴근제가 있음에도 자유롭게 쓸 수가 없음, 연봉은 높다고 생각하나 자기계발 할 시간 및 여유가 없어서 높은 연봉을 조금 포기하고 자유를 얻고 싶음그리고 무조건 선배가 갑인 것 정말 싫다.","자율출퇴근제가 도입되었으면 자유롭게 쓸 수 있도록하기를. 균등한 업무배분 필요.","비슷","이 기업을 추천하지 않습니다."
"3880",NA,"30139","165269","디자인","현직원","서울","2015. 08. 20",60,60,60,40,40,40,"자율출퇴근제. 무선의 경우 ps. 글로벌한 업무 환경. 비교적 뛰어난 선후배.","비합리적인 인사평가. 먹을 떡이 보이면 안면몰수하는 동료 및 기업 문화. 개인 삶 포기.","의사 결정은 어느 정도는 실무진에 맡겨야. 경영진이 신이 아니므로. 또한 감이 빠르진 않으므로.",NA,"이 기업을 추천 합니다!"
"3881",NA,"30139","164976","경영/기획/컨설팅","현직원","2015. 08. 20","2015. 08. 20",100,60,80,80,40,40,"자율 출퇴근제 사내 시설 (병원 약국 한의원 물리치료실 은행 등 )","업무의 진취적 도전위식 결여. 책임을 아무도 안지려고 하는 문화. 회사의 중장기전략 보고서를 사원대리급들이 작성함","R&R이 잘되어 사원대리급들이 업무 분배에 피해보는 일이 없도록 하는게 우선","비슷","이 기업을 추천 합니다!"
"3882",NA,"30139","164964","금융/재무","현직원","경기","2015. 08. 20",60,60,80,100,80,40,"자율출퇴근제, 자율복장, 고연봉(사업부마다 편차가 크지만 초봉 4천음 넘음)","생각보다 보수적이고 군대문화이며 수시 구조조정있고 사업부 ps편차가 커서 상대적박탈감 심함","말로만 혁신을 외치지말고 혁신이 일어날수있는 여건을 조성해야함","비슷","이 기업을 추천하지 않습니다."
"3883",NA,"30139","164625","연구개발","현직원","2015. 08. 19","2015. 08. 19",60,60,80,40,60,80,"Ps른 잘받는다는 전제하에 급여가좋음. 의료비등 복지도 좋음. 똑똑하고성실한 동료가많아서 배울것이많음","일의 절대양이 많고, 책임은많은데 권리는 적음. 직급이 올라갈수록 책임의양이 기하급수로 많아짐","직급이 높아질수록 엔지니어링에 집중하지못하고, 사생활을포기하는점 개선필요","성장","이 기업을 추천 합니다!"
"3884",NA,"30139","164516","생산/제조","전직원","경기","2015. 08. 19",60,60,80,40,60,60,"1. 한 파트를 담당하면서 깊게 배울 수 있음2. 동기생이 많아 절친동료를 여럿 만들 수 있음3. 급여가 충분하며 생활에 도움이 많이 됨","1. 기계적이 되어야 능률이 오름2. 대기업의 가지고 있는 한계점을 넘지는 못한다","업무스타일에 따라 조금씩은 차이가 있는걸 이해해주길. 성장하는 기업이니만큼 사원의 개인시간도 어느정도 보장되었으면","비슷","이 기업을 추천 합니다!"
"3885",NA,"30139","164511","마케팅/시장조사","전직원","경기","2015. 08. 19",60,40,100,40,60,40,"자율출퇴근제 포함 복지가 훌륭함 글로벌적인 업무감각을 기를수있음","진취적으로 일하기 힘들며 전통적인 차별과 어디어디 출신이라는걸 따지는게 만연해있음","개개인이 존중받고 스스로 동기부여가 될 수있는 환경부여",NA,"이 기업을 추천하지 않습니다."
"3886",NA,"30139","164340","IT/인터넷","전직원","경기","2015. 08. 18",80,60,80,80,80,100,"기업인지도가 높다. 해외인력 덕분에 운좋으면 맛있는 인도요리 먹을 수있음. 점심메뉴가 맛있다.","노조가 없다. 서울 특히 한강 북쪽에 살면 출퇴근이 힘들다.","새로운 신성장동력을 발굴하여 삼성전자가 장기적인 글로발기업 입지를 다졌으면","비슷","이 기업을 추천 합니다!"
"3887",NA,"30139","163884","생산/제조","전직원","경기","2015. 08. 18",60,80,80,40,80,60,"기업문화라는 측면에서는 대한민국 최고급, 삼성적이라는 네임밸류는 이직 시나 커리어에서 큰 부분을 차지하는 요소임. 비교적 자유로운 기업문화 자율출퇴근제 등","성과 위주의 지나친 경쟁, 스트레스를 받을 수 있음 타이트한 직장생활을 견디지 못하는 사람에게는 너무 힘든 구조. 해외 시장에서 삼전의 위치의 불확실성 등이 다소 고려대상이 될 수는 있음","워크 라이프 밸런스의 보장이 필요합니다. 저녁이 있는 삶이 될 수 있도록 해주시기를","비슷","이 기업을 추천하지 않습니다."
"3888",NA,"30139","163800","연구개발","전직원","경기","2015. 08. 17",80,60,100,20,40,40,"모든게 정리정돈이 잘 되어있음. 프로세스건 인력구조건.....","외부,내부적 요인에 의해 예상치 못한 변화 발생시 의사결정이 늦고 방향성이 합리적이지 못함.","몸보신이 아니라 자신과 긴 시간 같이 했던 인력들의 미래를 고민해 주었으면","비슷","이 기업을 추천 합니다!"
"3889",NA,"30139","163570","생산/제조","현직원","경기","2015. 08. 17",40,60,60,40,20,60,"자율 출퇴근제 적용 (SHIFT 인원 제외), 연봉 및 복지 중상위권, 출퇴근을 편리하게 할 수 있음, 능력에 따른 승진기회 무궁무진, 여성의 경우 연차 대신 보건휴가를 쓸 수 있음, 연차 사용에 눈치를 보는 일이 없다.","무능력한 직장상사, 업무상 고충을 무시하는 태도, 과다한 업무량, 여성만 있는 부서는 치마바람이 너무 셈. 그냥 이 회사가 아쉬우면 더러워도 혼자 견디고 참아야 함.","복지도 좋지만, 관리자 직급에 대한 인성교육과 폭언금지교육이 절실함.","비슷","이 기업을 추천하지 않습니다."
"3890",NA,"30139","163539","경영/기획/컨설팅","전직원","서울","2015. 08. 17",80,60,80,40,40,80,"현실에 안주하지 않고 항상 깨어있고자 노력하는 기업과 죽으라고 일을 하는 직원들.","글로벌 기업이 되었는데도 한국식 오너 경영으로 발목이 잡힐 수 있음","삼성전자 출신들에게도 자랑스러운 회사로 남아있으시길!","비슷","이 기업을 추천 합니다!"
